User_ID,Age,Subscription_Type,Monthly_Revenue,Join_Date,Last_Device,Total_Watch_Time_Hrs,Favorite_Genre,Churned
9246,32,Standard,12.99,2022-01-21 05:00:00,Mobile,23.02,Sci-Fi,0
9247,19,Free,0.0,2022-01-21 06:00:00,Mobile,,Action,1
9248,28,Standard,12.99,2022-01-21 07:00:00,TV,,Documentary,0
9249,42,Standard,12.99,2022-01-21 08:00:00,TV,41.69,Action,0
9250,44,Standard,12.99,2022-01-21 09:00:00,TV,47.4,Sci-Fi,0
9251,18,Free,0.0,2022-01-21 10:00:00,Laptop,35.38,Horror,0
9252,53,Free,0.0,2022-01-21 11:00:00,Mobile,10.49,Horror,0
9253,34,Standard,12.99,2022-01-21 12:00:00,Mobile,0.0,Sci-Fi,0
9254,39,Standard,12.99,2022-01-21 13:00:00,TV,37.11,Romance,0
9255,42,Free,0.0,2022-01-21 14:00:00,Tablet,18.84,Action,1
9256,26,Premium,19.99,2022-01-21 15:00:00,Tablet,33.74,Sci-Fi,1
9257,16,Premium,19.99,2022-01-21 16:00:00,Mobile,38.44,Sci-Fi,0
9258,57,Premium,19.99,2022-01-21 17:00:00,Mobile,11.82,Horror,0
9259,28,Premium,19.99,2022-01-21 18:00:00,TV,23.26,Documentary,0
9260,36,Free,0.0,2022-01-21 19:00:00,Mobile,19.6,Documentary,0
9261,45,Premium,19.99,2022-01-21 20:00:00,Tablet,17.35,Romance,0
9262,37,Standard,12.99,2022-01-21 21:00:00,Tablet,9.85,Romance,1
9263,62,Free,0.0,2022-01-21 22:00:00,Mobile,28.63,Romance,0
9264,34,Premium,19.99,2022-01-21 23:00:00,TV,36.84,Horror,0
9265,52,Free,0.0,2022-01-22 00:00:00,TV,47.78,Sci-Fi,1
9266,69,Standard,12.99,2022-01-22 01:00:00,Tablet,28.79,Romance,0
9267,18,Free,0.0,2022-01-22 02:00:00,TV,55.03,Horror,0
9268,29,Standard,12.99,2022-01-22 03:00:00,Tablet,26.28,Action,0
9269,38,Standard,12.99,2022-01-22 04:00:00,Mobile,4.17,Sci-Fi,0
9270,39,Standard,12.99,2022-01-22 05:00:00,Tablet,16.47,Action,1
9271,15,Free,0.0,2022-01-22 06:00:00,Mobile,43.18,Documentary,0
9272,21,Standard,12.99,2022-01-22 07:00:00,TV,35.4,Documentary,0
9273,45,Standard,12.99,2022-01-22 08:00:00,Laptop,24.29,Sci-Fi,0
9274,26,Free,0.0,2022-01-22 09:00:00,Laptop,14.74,Romance,1
9275,56,Premium,19.99,2022-01-22 10:00:00,Laptop,12.27,Sci-Fi,0
9276,19,Standard,12.99,2022-01-22 11:00:00,Tablet,47.7,Romance,0
9277,58,Premium,19.99,2022-01-22 12:00:00,Laptop,32.33,Documentary,0
9278,64,Free,0.0,2022-01-22 13:00:00,Tablet,,Sci-Fi,0
9279,56,Free,0.0,2022-01-22 14:00:00,TV,,Sci-Fi,0
9280,52,Free,0.0,2022-01-22 15:00:00,Mobile,22.48,Romance,0
9281,26,Standard,12.99,2022-01-22 16:00:00,Laptop,23.6,Documentary,0
9282,53,Free,0.0,2022-01-22 17:00:00,Tablet,19.32,Documentary,0
9283,32,Standard,12.99,2022-01-22 18:00:00,TV,38.26,Romance,0
9284,16,Free,0.0,2022-01-22 19:00:00,TV,45.34,Romance,0
9285,24,Free,0.0,2022-01-22 20:00:00,Laptop,27.31,Romance,0
9286,29,Standard,12.99,2022-01-22 21:00:00,TV,43.04,Documentary,0
9287,44,Premium,19.99,2022-01-22 22:00:00,TV,21.29,Documentary,0
9288,58,Free,0.0,2022-01-22 23:00:00,TV,55.94,Sci-Fi,0
9289,31,Standard,12.99,2022-01-23 00:00:00,Tablet,24.28,Documentary,0
9290,18,Standard,12.99,2022-01-23 01:00:00,TV,38.65,Action,0
9291,21,Standard,12.99,2022-01-23 02:00:00,TV,29.5,Action,0
9292,55,Premium,19.99,2022-01-23 03:00:00,TV,38.57,Romance,0
9293,45,Premium,19.99,2022-01-23 04:00:00,TV,42.38,Romance,0
9294,65,Free,0.0,2022-01-23 05:00:00,TV,26.88,Romance,1
9295,69,Standard,12.99,2022-01-23 06:00:00,Tablet,19.81,Sci-Fi,0
9296,53,Standard,12.99,2022-01-23 07:00:00,TV,47.07,Action,0
9297,69,Standard,12.99,2022-01-23 08:00:00,TV,52.87,Action,0
9298,48,Free,0.0,2022-01-23 09:00:00,Mobile,4.64,Documentary,0
9299,20,Premium,19.99,2022-01-23 10:00:00,TV,30.13,Action,1
9300,64,Standard,12.99,2022-01-23 11:00:00,TV,23.66,Documentary,0
9301,52,Free,0.0,2022-01-23 12:00:00,Tablet,,Sci-Fi,0
9302,59,Free,0.0,2022-01-23 13:00:00,TV,49.76,Romance,0
9303,65,Premium,19.99,2022-01-23 14:00:00,Tablet,30.39,Romance,0
9304,48,Free,0.0,2022-01-23 15:00:00,Laptop,13.85,Documentary,0
9305,58,Standard,12.99,2022-01-23 16:00:00,TV,48.24,Horror,0
9306,29,Free,0.0,2022-01-23 17:00:00,Mobile,21.78,Documentary,0
9307,28,Free,0.0,2022-01-23 18:00:00,Tablet,34.34,Sci-Fi,0
9308,20,Free,0.0,2022-01-23 19:00:00,Laptop,24.83,Action,0
9309,64,Free,0.0,2022-01-23 20:00:00,Mobile,16.6,Documentary,0
9310,51,Free,0.0,2022-01-23 21:00:00,Tablet,12.67,Sci-Fi,0
9311,64,Standard,12.99,2022-01-23 22:00:00,Laptop,23.41,Romance,1
9312,46,Standard,12.99,2022-01-23 23:00:00,Mobile,,Horror,0
9313,17,Free,0.0,2022-01-24 00:00:00,TV,,Horror,0
9314,17,Standard,12.99,2022-01-24 01:00:00,Mobile,25.28,Documentary,0
9315,36,Standard,12.99,2022-01-24 02:00:00,Mobile,31.64,Action,0
9316,36,Standard,12.99,2022-01-24 03:00:00,Mobile,30.51,Documentary,1
9317,24,Standard,12.99,2022-01-24 04:00:00,Tablet,59.27,Horror,0
9318,65,Standard,12.99,2022-01-24 05:00:00,TV,31.65,Horror,0
9319,17,Premium,19.99,2022-01-24 06:00:00,TV,54.6,Romance,0
9320,26,Standard,12.99,2022-01-24 07:00:00,Tablet,,Action,0
9321,43,Free,0.0,2022-01-24 08:00:00,Mobile,27.16,Action,0
9322,62,Standard,12.99,2022-01-24 09:00:00,TV,29.78,Horror,1
9323,31,Free,0.0,2022-01-24 10:00:00,Mobile,4.44,Horror,0
9324,21,Free,0.0,2022-01-24 11:00:00,TV,43.69,Documentary,0
9325,27,Standard,12.99,2022-01-24 12:00:00,Tablet,18.97,Documentary,1
9326,16,Standard,12.99,2022-01-24 13:00:00,Laptop,23.59,Romance,0
9327,18,Free,0.0,2022-01-24 14:00:00,Mobile,31.15,Horror,1
9328,24,Premium,19.99,2022-01-24 15:00:00,TV,44.76,Documentary,0
9329,53,Free,0.0,2022-01-24 16:00:00,TV,38.32,Romance,0
9330,38,Free,0.0,2022-01-24 17:00:00,TV,22.5,Action,0
9331,31,Premium,19.99,2022-01-24 18:00:00,Tablet,20.73,Horror,1
9332,66,Standard,12.99,2022-01-24 19:00:00,Tablet,,Sci-Fi,0
9333,20,Premium,19.99,2022-01-24 20:00:00,Laptop,28.34,Horror,1
9334,33,Premium,19.99,2022-01-24 21:00:00,Tablet,24.95,Documentary,0
9335,19,Premium,19.99,2022-01-24 22:00:00,Mobile,32.87,Horror,1
9336,46,Free,0.0,2022-01-24 23:00:00,Tablet,28.45,Sci-Fi,1
9337,24,Free,0.0,2022-01-25 00:00:00,TV,49.42,Horror,0
9338,23,Standard,12.99,2022-01-25 01:00:00,Mobile,19.93,Documentary,1
9339,41,Standard,12.99,2022-01-25 02:00:00,Tablet,8.29,Action,1
9340,27,Standard,12.99,2022-01-25 03:00:00,Mobile,26.47,Documentary,0
9341,33,Free,0.0,2022-01-25 04:00:00,Mobile,35.52,Romance,0
9342,35,Free,0.0,2022-01-25 05:00:00,Tablet,18.28,Documentary,0
9343,38,Standard,12.99,2022-01-25 06:00:00,Mobile,21.94,Romance,0
9344,52,Free,0.0,2022-01-25 07:00:00,TV,,Horror,0
9345,18,Free,0.0,2022-01-25 08:00:00,TV,18.27,Romance,0
9346,38,Free,0.0,2022-01-25 09:00:00,Tablet,22.91,Horror,0
9347,49,Free,0.0,2022-01-25 10:00:00,Tablet,29.94,Romance,0
9348,17,Standard,12.99,2022-01-25 11:00:00,TV,46.57,Documentary,0
9349,18,Standard,12.99,2022-01-25 12:00:00,Tablet,25.82,Sci-Fi,0
9350,51,Free,0.0,2022-01-25 13:00:00,TV,36.61,Horror,0
9351,54,Free,0.0,2022-01-25 14:00:00,Mobile,8.52,Romance,0
9352,62,Standard,12.99,2022-01-25 15:00:00,Tablet,2.73,Sci-Fi,1
9353,68,Free,0.0,2022-01-25 16:00:00,Laptop,20.7,Romance,0
9354,49,Premium,19.99,2022-01-25 17:00:00,TV,41.55,Romance,0
9355,45,Standard,12.99,2022-01-25 18:00:00,TV,,Romance,0
9356,58,Premium,19.99,2022-01-25 19:00:00,Mobile,36.43,Documentary,0
9357,39,Standard,12.99,2022-01-25 20:00:00,Laptop,,Romance,0
9358,54,Free,0.0,2022-01-25 21:00:00,Laptop,15.37,Sci-Fi,1
9359,27,Standard,12.99,2022-01-25 22:00:00,Laptop,28.63,Romance,0
9360,18,Free,0.0,2022-01-25 23:00:00,TV,60.93,Action,0
9361,60,Free,0.0,2022-01-26 00:00:00,TV,18.29,Horror,0
9362,28,Free,0.0,2022-01-26 01:00:00,Laptop,42.02,Documentary,0
9363,27,Standard,12.99,2022-01-26 02:00:00,Tablet,28.77,Action,0
9364,41,Free,0.0,2022-01-26 03:00:00,Laptop,19.72,Action,0
9365,20,Free,0.0,2022-01-26 04:00:00,Mobile,7.91,Sci-Fi,0
9366,31,Standard,12.99,2022-01-26 05:00:00,Laptop,21.88,Sci-Fi,0
9367,50,Premium,19.99,2022-01-26 06:00:00,Laptop,8.22,Documentary,0
9368,54,Free,0.0,2022-01-26 07:00:00,Laptop,27.07,Documentary,0
9369,63,Standard,12.99,2022-01-26 08:00:00,Tablet,32.95,Horror,0
9370,49,Free,0.0,2022-01-26 09:00:00,Laptop,29.75,Romance,1
9371,31,Premium,19.99,2022-01-26 10:00:00,Laptop,5.0,Documentary,0
9372,55,Free,0.0,2022-01-26 11:00:00,TV,30.61,Documentary,0
9373,16,Premium,19.99,2022-01-26 12:00:00,Laptop,14.66,Romance,0
9374,27,Free,0.0,2022-01-26 13:00:00,Mobile,34.34,Horror,0
9375,66,Premium,19.99,2022-01-26 14:00:00,TV,36.48,Sci-Fi,0
9376,16,Free,0.0,2022-01-26 15:00:00,Tablet,39.79,Horror,0
9377,66,Free,0.0,2022-01-26 16:00:00,TV,36.82,Romance,1
9378,42,Free,0.0,2022-01-26 17:00:00,Tablet,16.1,Sci-Fi,0
9379,57,Free,0.0,2022-01-26 18:00:00,Tablet,6.8,Sci-Fi,0
9380,40,Premium,19.99,2022-01-26 19:00:00,Mobile,11.22,Sci-Fi,1
9381,36,Standard,12.99,2022-01-26 20:00:00,Laptop,29.68,Horror,1
9382,61,Standard,12.99,2022-01-26 21:00:00,Mobile,6.61,Romance,0
9383,57,Premium,19.99,2022-01-26 22:00:00,TV,34.33,Horror,0
9384,69,Standard,12.99,2022-01-26 23:00:00,Tablet,18.13,Horror,0
9385,17,Premium,19.99,2022-01-27 00:00:00,TV,44.08,Action,0
9386,49,Free,0.0,2022-01-27 01:00:00,Tablet,18.66,Documentary,0
9387,26,Premium,19.99,2022-01-27 02:00:00,TV,34.78,Horror,0
9388,38,Free,0.0,2022-01-27 03:00:00,Tablet,28.64,Action,0
9389,19,Standard,12.99,2022-01-27 04:00:00,Mobile,34.34,Romance,1
9390,34,Standard,12.99,2022-01-27 05:00:00,Tablet,16.61,Action,0
9391,53,Standard,12.99,2022-01-27 06:00:00,Laptop,22.01,Horror,1
9392,53,Standard,12.99,2022-01-27 07:00:00,Mobile,18.26,Romance,0
9393,27,Free,0.0,2022-01-27 08:00:00,Laptop,27.38,Action,1
9394,55,Premium,19.99,2022-01-27 09:00:00,TV,46.71,Horror,0
9395,67,Premium,19.99,2022-01-27 10:00:00,TV,36.82,Romance,0
9396,59,Premium,19.99,2022-01-27 11:00:00,Tablet,16.32,Romance,1
9397,26,Premium,19.99,2022-01-27 12:00:00,Tablet,22.15,Documentary,0
9398,27,Standard,12.99,2022-01-27 13:00:00,TV,43.45,Horror,0
9399,24,Premium,19.99,2022-01-27 14:00:00,Mobile,38.5,Documentary,0
9400,47,Premium,19.99,2022-01-27 15:00:00,Laptop,15.73,Romance,0
9401,54,Standard,12.99,2022-01-27 16:00:00,TV,40.59,Romance,0
9402,68,Standard,12.99,2022-01-27 17:00:00,Mobile,17.33,Action,1
9403,30,Premium,19.99,2022-01-27 18:00:00,Laptop,20.84,Documentary,1
9404,59,Standard,12.99,2022-01-27 19:00:00,Tablet,32.25,Sci-Fi,0
9405,49,Standard,12.99,2022-01-27 20:00:00,Mobile,11.38,Horror,1
9406,17,Free,0.0,2022-01-27 21:00:00,Mobile,34.61,Documentary,1
9407,19,Premium,19.99,2022-01-27 22:00:00,TV,50.03,Romance,0
9408,40,Premium,19.99,2022-01-27 23:00:00,Laptop,4.55,Action,0
9409,25,Free,0.0,2022-01-28 00:00:00,TV,,Horror,0
9410,21,Free,0.0,2022-01-28 01:00:00,Tablet,1.51,Horror,0
9411,67,Free,0.0,2022-01-28 02:00:00,Tablet,14.83,Action,0
9412,24,Standard,12.99,2022-01-28 03:00:00,Laptop,38.38,Romance,0
9413,56,Free,0.0,2022-01-28 04:00:00,Laptop,4.09,Sci-Fi,1
9414,66,Standard,12.99,2022-01-28 05:00:00,Laptop,18.92,Action,0
9415,48,Premium,19.99,2022-01-28 06:00:00,TV,43.55,Sci-Fi,0
9416,17,Standard,12.99,2022-01-28 07:00:00,Laptop,37.01,Documentary,0
9417,22,Free,0.0,2022-01-28 08:00:00,Laptop,,Horror,1
9418,45,Premium,19.99,2022-01-28 09:00:00,TV,38.1,Romance,1
9419,25,Standard,12.99,2022-01-28 10:00:00,Tablet,32.11,Sci-Fi,0
9420,59,Free,0.0,2022-01-28 11:00:00,Tablet,19.95,Romance,0
9421,21,Standard,12.99,2022-01-28 12:00:00,Mobile,19.93,Documentary,1
9422,59,Standard,12.99,2022-01-28 13:00:00,Tablet,25.57,Sci-Fi,1
9423,16,Premium,19.99,2022-01-28 14:00:00,Laptop,32.84,Romance,1
9424,20,Premium,19.99,2022-01-28 15:00:00,Tablet,39.65,Romance,0
9425,55,Free,0.0,2022-01-28 16:00:00,TV,42.65,Documentary,0
9426,46,Free,0.0,2022-01-28 17:00:00,Tablet,20.2,Action,0
9427,34,Free,0.0,2022-01-28 18:00:00,Tablet,13.43,Documentary,0
9428,48,Standard,12.99,2022-01-28 19:00:00,Mobile,13.87,Sci-Fi,0
9429,64,Standard,12.99,2022-01-28 20:00:00,Mobile,29.38,Sci-Fi,0
9430,30,Standard,12.99,2022-01-28 21:00:00,Laptop,11.18,Horror,1
9431,39,Free,0.0,2022-01-28 22:00:00,TV,28.96,Romance,1
9432,26,Premium,19.99,2022-01-28 23:00:00,Laptop,23.2,Sci-Fi,0
9433,21,Premium,19.99,2022-01-29 00:00:00,TV,41.73,Action,0
9434,53,Free,0.0,2022-01-29 01:00:00,TV,31.98,Action,0
9435,31,Standard,12.99,2022-01-29 02:00:00,Mobile,22.16,Documentary,0
9436,59,Standard,12.99,2022-01-29 03:00:00,Tablet,17.85,Sci-Fi,0
9437,25,Free,0.0,2022-01-29 04:00:00,Tablet,28.5,Sci-Fi,0
9438,20,Free,0.0,2022-01-29 05:00:00,Mobile,40.16,Horror,0
9439,37,Free,0.0,2022-01-29 06:00:00,Laptop,19.15,Horror,0
9440,41,Free,0.0,2022-01-29 07:00:00,Tablet,14.62,Horror,1
9441,60,Standard,12.99,2022-01-29 08:00:00,Laptop,31.3,Sci-Fi,0
9442,20,Free,0.0,2022-01-29 09:00:00,Tablet,22.6,Documentary,0
9443,52,Free,0.0,2022-01-29 10:00:00,Laptop,19.58,Documentary,0
9444,16,Standard,12.99,2022-01-29 11:00:00,TV,29.63,Documentary,1
9445,36,Free,0.0,2022-01-29 12:00:00,TV,36.55,Documentary,0
9446,34,Standard,12.99,2022-01-29 13:00:00,Tablet,27.88,Action,0
9447,39,Standard,12.99,2022-01-29 14:00:00,Laptop,14.44,Sci-Fi,0
9448,29,Standard,12.99,2022-01-29 15:00:00,Laptop,29.2,Romance,0
9449,63,Premium,19.99,2022-01-29 16:00:00,TV,51.21,Sci-Fi,0
9450,43,Free,0.0,2022-01-29 17:00:00,Laptop,21.0,Documentary,0
9451,22,Standard,12.99,2022-01-29 18:00:00,Mobile,37.46,Action,0
9452,51,Free,0.0,2022-01-29 19:00:00,Laptop,48.52,Action,0
9453,63,Premium,19.99,2022-01-29 20:00:00,TV,57.81,Sci-Fi,0
9454,66,Premium,19.99,2022-01-29 21:00:00,Mobile,20.27,Romance,1
9455,47,Free,0.0,2022-01-29 22:00:00,Mobile,17.07,Documentary,0
9456,36,Standard,12.99,2022-01-29 23:00:00,Laptop,0.0,Action,1
9457,64,Free,0.0,2022-01-30 00:00:00,TV,33.12,Documentary,1
9458,61,Premium,19.99,2022-01-30 01:00:00,TV,37.73,Documentary,0
9459,19,Free,0.0,2022-01-30 02:00:00,TV,57.03,Documentary,0
9460,53,Premium,19.99,2022-01-30 03:00:00,Mobile,24.05,Horror,0
9461,32,Free,0.0,2022-01-30 04:00:00,TV,37.01,Documentary,1
9462,52,Standard,12.99,2022-01-30 05:00:00,Mobile,11.68,Documentary,0
9463,68,Premium,19.99,2022-01-30 06:00:00,Mobile,20.88,Romance,1
9464,67,Premium,19.99,2022-01-30 07:00:00,Tablet,15.76,Romance,0
9465,51,Free,0.0,2022-01-30 08:00:00,Laptop,9.0,Horror,0
9466,44,Standard,12.99,2022-01-30 09:00:00,TV,26.84,Horror,0
9467,65,Free,0.0,2022-01-30 10:00:00,Mobile,28.62,Documentary,0
9468,45,Standard,12.99,2022-01-30 11:00:00,Laptop,33.31,Action,1
9469,24,Free,0.0,2022-01-30 12:00:00,Mobile,32.5,Action,0
9470,29,Free,0.0,2022-01-30 13:00:00,Laptop,25.98,Sci-Fi,0
9471,56,Standard,12.99,2022-01-30 14:00:00,Mobile,21.68,Action,0
9472,62,Free,0.0,2022-01-30 15:00:00,TV,28.81,Action,0
9473,58,Standard,12.99,2022-01-30 16:00:00,Tablet,1.48,Romance,0
9474,32,Free,0.0,2022-01-30 17:00:00,Tablet,5.54,Sci-Fi,0
9475,37,Free,0.0,2022-01-30 18:00:00,Tablet,9.39,Sci-Fi,0
9476,47,Standard,12.99,2022-01-30 19:00:00,Mobile,10.79,Romance,0
9477,30,Free,0.0,2022-01-30 20:00:00,Laptop,29.94,Action,1
9478,68,Free,0.0,2022-01-30 21:00:00,TV,36.75,Action,0
9479,52,Standard,12.99,2022-01-30 22:00:00,TV,15.16,Sci-Fi,0
9480,49,Standard,12.99,2022-01-30 23:00:00,Mobile,35.33,Action,1
9481,48,Standard,12.99,2022-01-31 00:00:00,Tablet,37.6,Sci-Fi,1
9482,42,Free,0.0,2022-01-31 01:00:00,Mobile,16.53,Action,0
9483,16,Free,0.0,2022-01-31 02:00:00,Laptop,28.56,Documentary,0
9484,44,Premium,19.99,2022-01-31 03:00:00,Tablet,16.55,Romance,0
9485,27,Premium,19.99,2022-01-31 04:00:00,Mobile,40.76,Horror,0
9486,55,Free,0.0,2022-01-31 05:00:00,Laptop,28.14,Documentary,0
9487,30,Standard,12.99,2022-01-31 06:00:00,Tablet,16.3,Action,0
9488,19,Free,0.0,2022-01-31 07:00:00,TV,34.48,Horror,0
9489,69,Free,0.0,2022-01-31 08:00:00,Laptop,35.94,Documentary,0
9490,42,Free,0.0,2022-01-31 09:00:00,TV,47.88,Romance,0
9491,67,Standard,12.99,2022-01-31 10:00:00,Laptop,12.88,Horror,0
9492,53,Free,0.0,2022-01-31 11:00:00,Tablet,24.3,Horror,0
9493,59,Premium,19.99,2022-01-31 12:00:00,Mobile,15.67,Romance,0
9494,34,Standard,12.99,2022-01-31 13:00:00,Mobile,32.55,Documentary,1
9495,38,Free,0.0,2022-01-31 14:00:00,Mobile,31.72,Horror,1
9496,41,Standard,12.99,2022-01-31 15:00:00,Mobile,18.11,Romance,0
9497,44,Free,0.0,2022-01-31 16:00:00,Laptop,30.58,Documentary,0
9498,59,Standard,12.99,2022-01-31 17:00:00,Mobile,32.25,Action,0
9499,41,Free,0.0,2022-01-31 18:00:00,Mobile,23.26,Sci-Fi,0
9500,40,Free,0.0,2022-01-31 19:00:00,Laptop,33.58,Action,0
9501,21,Free,0.0,2022-01-31 20:00:00,Laptop,27.98,Action,1
9502,56,Free,0.0,2022-01-31 21:00:00,Tablet,9.81,Sci-Fi,0
9503,61,Free,0.0,2022-01-31 22:00:00,Laptop,10.51,Action,0
9504,67,Free,0.0,2022-01-31 23:00:00,TV,46.34,Action,0
9505,52,Premium,19.99,2022-02-01 00:00:00,Tablet,15.47,Romance,0
9506,19,Free,0.0,2022-02-01 01:00:00,Tablet,24.65,Romance,1
9507,37,Free,0.0,2022-02-01 02:00:00,Mobile,5.97,Documentary,0
9508,42,Premium,19.99,2022-02-01 03:00:00,Mobile,27.44,Horror,0
9509,48,Standard,12.99,2022-02-01 04:00:00,TV,33.68,Documentary,0
9510,67,Standard,12.99,2022-02-01 05:00:00,Mobile,31.98,Romance,0
9511,29,Free,0.0,2022-02-01 06:00:00,Laptop,43.16,Romance,0
9512,46,Standard,12.99,2022-02-01 07:00:00,Laptop,39.0,Sci-Fi,0
9513,40,Free,0.0,2022-02-01 08:00:00,Mobile,17.52,Sci-Fi,1
9514,62,Standard,12.99,2022-02-01 09:00:00,Mobile,15.23,Romance,0
9515,45,Premium,19.99,2022-02-01 10:00:00,Laptop,28.95,Action,0
9516,33,Standard,12.99,2022-02-01 11:00:00,Tablet,15.62,Documentary,0
9517,23,Free,0.0,2022-02-01 12:00:00,TV,51.47,Romance,0
9518,43,Standard,12.99,2022-02-01 13:00:00,TV,31.1,Romance,0
9519,68,Standard,12.99,2022-02-01 14:00:00,Tablet,25.98,Sci-Fi,1
9520,65,Standard,12.99,2022-02-01 15:00:00,TV,,Documentary,0
9521,53,Standard,12.99,2022-02-01 16:00:00,Mobile,3.83,Documentary,0
9522,18,Standard,12.99,2022-02-01 17:00:00,Mobile,24.34,Horror,1
9523,17,Standard,12.99,2022-02-01 18:00:00,Mobile,,Romance,0
9524,43,Premium,19.99,2022-02-01 19:00:00,TV,25.22,Horror,0
9525,66,Premium,19.99,2022-02-01 20:00:00,Tablet,,Sci-Fi,1
9526,25,Free,0.0,2022-02-01 21:00:00,Mobile,24.82,Horror,1
9527,47,Standard,12.99,2022-02-01 22:00:00,Tablet,22.01,Action,0
9528,52,Free,0.0,2022-02-01 23:00:00,Laptop,,Romance,0
9529,25,Standard,12.99,2022-02-02 00:00:00,Laptop,34.5,Romance,0
9530,41,Free,0.0,2022-02-02 01:00:00,Laptop,17.25,Documentary,0
9531,47,Standard,12.99,2022-02-02 02:00:00,TV,39.14,Horror,0
9532,35,Standard,12.99,2022-02-02 03:00:00,TV,47.99,Documentary,0
9533,53,Free,0.0,2022-02-02 04:00:00,Mobile,13.26,Horror,1
9534,45,Premium,19.99,2022-02-02 05:00:00,Laptop,25.76,Horror,1
9535,52,Standard,12.99,2022-02-02 06:00:00,Tablet,,Sci-Fi,0
9536,60,Free,0.0,2022-02-02 07:00:00,TV,37.03,Horror,0
9537,16,Standard,12.99,2022-02-02 08:00:00,Tablet,37.57,Documentary,1
9538,41,Premium,19.99,2022-02-02 09:00:00,Tablet,23.1,Horror,1
9539,50,Free,0.0,2022-02-02 10:00:00,Mobile,32.91,Horror,0
9540,25,Standard,12.99,2022-02-02 11:00:00,Mobile,,Romance,0
9541,61,Standard,12.99,2022-02-02 12:00:00,Tablet,22.77,Romance,0
9542,32,Premium,19.99,2022-02-02 13:00:00,Tablet,25.95,Romance,0
9543,15,Standard,12.99,2022-02-02 14:00:00,Tablet,33.43,Action,1
9544,49,Standard,12.99,2022-02-02 15:00:00,Tablet,4.17,Romance,0
9545,49,Premium,19.99,2022-02-02 16:00:00,Laptop,24.29,Action,0
9546,45,Premium,19.99,2022-02-02 17:00:00,Tablet,10.41,Action,0
9547,42,Standard,12.99,2022-02-02 18:00:00,TV,,Documentary,0
9548,53,Free,0.0,2022-02-02 19:00:00,Mobile,6.72,Romance,1
9549,15,Free,0.0,2022-02-02 20:00:00,TV,64.25,Horror,0
9550,39,Standard,12.99,2022-02-02 21:00:00,Mobile,23.0,Sci-Fi,1
9551,57,Standard,12.99,2022-02-02 22:00:00,Mobile,8.18,Horror,0
9552,52,Free,0.0,2022-02-02 23:00:00,Mobile,26.19,Romance,0
9553,34,Free,0.0,2022-02-03 00:00:00,TV,52.07,Horror,0
9554,17,Standard,12.99,2022-02-03 01:00:00,Mobile,39.46,Romance,1
9555,65,Free,0.0,2022-02-03 02:00:00,Tablet,16.16,Romance,0
9556,16,Free,0.0,2022-02-03 03:00:00,Tablet,28.85,Horror,0
9557,32,Free,0.0,2022-02-03 04:00:00,Laptop,20.35,Action,0
9558,58,Standard,12.99,2022-02-03 05:00:00,Laptop,31.08,Documentary,0
9559,24,Standard,12.99,2022-02-03 06:00:00,Laptop,42.17,Documentary,0
9560,19,Free,0.0,2022-02-03 07:00:00,Tablet,33.97,Documentary,1
9561,23,Free,0.0,2022-02-03 08:00:00,TV,45.42,Documentary,1
9562,16,Standard,12.99,2022-02-03 09:00:00,Laptop,25.36,Sci-Fi,0
9563,48,Standard,12.99,2022-02-03 10:00:00,Tablet,38.81,Romance,0
9564,52,Standard,12.99,2022-02-03 11:00:00,Mobile,25.66,Sci-Fi,0
9565,45,Free,0.0,2022-02-03 12:00:00,TV,,Documentary,1
9566,24,Standard,12.99,2022-02-03 13:00:00,TV,39.52,Documentary,1
9567,64,Premium,19.99,2022-02-03 14:00:00,Tablet,29.11,Horror,0
9568,26,Free,0.0,2022-02-03 15:00:00,Tablet,25.06,Documentary,0
9569,50,Standard,12.99,2022-02-03 16:00:00,Mobile,12.71,Romance,0
9570,68,Free,0.0,2022-02-03 17:00:00,Mobile,31.27,Documentary,1
9571,35,Free,0.0,2022-02-03 18:00:00,Mobile,20.29,Documentary,0
9572,63,Free,0.0,2022-02-03 19:00:00,TV,37.17,Sci-Fi,0
9573,61,Standard,12.99,2022-02-03 20:00:00,TV,48.39,Romance,0
9574,20,Free,0.0,2022-02-03 21:00:00,Laptop,39.88,Action,1
9575,62,Free,0.0,2022-02-03 22:00:00,Laptop,23.78,Horror,0
9576,63,Free,0.0,2022-02-03 23:00:00,Laptop,29.19,Action,0
9577,17,Free,0.0,2022-02-04 00:00:00,TV,33.8,Sci-Fi,0
9578,24,Standard,12.99,2022-02-04 01:00:00,Mobile,36.62,Documentary,0
9579,19,Free,0.0,2022-02-04 02:00:00,Laptop,27.02,Horror,1
9580,60,Free,0.0,2022-02-04 03:00:00,Mobile,26.74,Romance,0
9581,40,Standard,12.99,2022-02-04 04:00:00,Mobile,12.53,Horror,1
9582,35,Standard,12.99,2022-02-04 05:00:00,Mobile,27.06,Sci-Fi,0
9583,59,Standard,12.99,2022-02-04 06:00:00,Laptop,9.85,Documentary,0
9584,40,Free,0.0,2022-02-04 07:00:00,Laptop,,Sci-Fi,1
9585,52,Standard,12.99,2022-02-04 08:00:00,Mobile,31.83,Romance,0
9586,58,Free,0.0,2022-02-04 09:00:00,Laptop,19.74,Action,0
9587,40,Free,0.0,2022-02-04 10:00:00,Tablet,26.18,Documentary,0
9588,22,Standard,12.99,2022-02-04 11:00:00,Laptop,10.94,Documentary,0
